epoch,loss,aug
111,1.124985,AutoSMC + IQ-Mixup (Method 1)
112,1.134741,AutoSMC + IQ-Mixup (Method 1)
113,1.130868,AutoSMC + IQ-Mixup (Method 1)
114,1.097408,AutoSMC + IQ-Mixup (Method 1)
115,1.110054,AutoSMC + IQ-Mixup (Method 1)
116,1.103741,AutoSMC + IQ-Mixup (Method 1)
117,1.091268,AutoSMC + IQ-Mixup (Method 1)
118,1.150303,AutoSMC + IQ-Mixup (Method 1)
119,1.082758,AutoSMC + IQ-Mixup (Method 1)
120,1.106325,AutoSMC + IQ-Mixup (Method 1)
121,1.130290,AutoSMC + IQ-Mixup (Method 1)
122,1.143782,AutoSMC + IQ-Mixup (Method 1)
123,1.103181,AutoSMC + IQ-Mixup (Method 1)
124,1.121640,AutoSMC + IQ-Mixup (Method 1)
125,1.095422,AutoSMC + IQ-Mixup (Method 1)
126,1.107614,AutoSMC + IQ-Mixup (Method 1)
127,1.104261,AutoSMC + IQ-Mixup (Method 1)
128,1.108410,AutoSMC + IQ-Mixup (Method 1)
129,1.085783,AutoSMC + IQ-Mixup (Method 1)
130,1.110307,AutoSMC + IQ-Mixup (Method 1)
131,1.107960,AutoSMC + IQ-Mixup (Method 1)
132,1.081363,AutoSMC + IQ-Mixup (Method 1)
133,1.097472,AutoSMC + IQ-Mixup (Method 1)
134,1.110975,AutoSMC + IQ-Mixup (Method 1)
135,1.081204,AutoSMC + IQ-Mixup (Method 1)
136,1.116063,AutoSMC + IQ-Mixup (Method 1)
137,1.066780,AutoSMC + IQ-Mixup (Method 1)
138,1.102071,AutoSMC + IQ-Mixup (Method 1)
139,1.096674,AutoSMC + IQ-Mixup (Method 1)
140,1.123844,AutoSMC + IQ-Mixup (Method 1)
141,1.098267,AutoSMC + IQ-Mixup (Method 1)
142,1.083143,AutoSMC + IQ-Mixup (Method 1)
143,1.096517,AutoSMC + IQ-Mixup (Method 1)
144,1.098373,AutoSMC + IQ-Mixup (Method 1)
145,1.092284,AutoSMC + IQ-Mixup (Method 1)
146,1.096591,AutoSMC + IQ-Mixup (Method 1)
147,1.068523,AutoSMC + IQ-Mixup (Method 1)
148,1.095558,AutoSMC + IQ-Mixup (Method 1)
149,1.081680,AutoSMC + IQ-Mixup (Method 1)
150,1.091425,AutoSMC + IQ-Mixup (Method 1)
151,1.081163,AutoSMC + IQ-Mixup (Method 1)
152,1.105383,AutoSMC + IQ-Mixup (Method 1)
153,1.104520,AutoSMC + IQ-Mixup (Method 1)
154,1.097412,AutoSMC + IQ-Mixup (Method 1)
155,1.131960,AutoSMC + IQ-Mixup (Method 1)
156,1.084147,AutoSMC + IQ-Mixup (Method 1)
157,1.098423,AutoSMC + IQ-Mixup (Method 1)
158,1.109392,AutoSMC + IQ-Mixup (Method 1)
159,1.134841,AutoSMC + IQ-Mixup (Method 1)
160,1.103260,AutoSMC + IQ-Mixup (Method 1)
161,1.085905,AutoSMC + IQ-Mixup (Method 1)
162,1.109598,AutoSMC + IQ-Mixup (Method 1)
163,1.069905,AutoSMC + IQ-Mixup (Method 1)
164,1.107832,AutoSMC + IQ-Mixup (Method 1)
165,1.086596,AutoSMC + IQ-Mixup (Method 1)
166,1.086997,AutoSMC + IQ-Mixup (Method 1)
167,1.088627,AutoSMC + IQ-Mixup (Method 1)
168,1.067581,AutoSMC + IQ-Mixup (Method 1)
169,1.099365,AutoSMC + IQ-Mixup (Method 1)
170,1.104369,AutoSMC + IQ-Mixup (Method 1)
171,1.092703,AutoSMC + IQ-Mixup (Method 1)
172,1.125949,AutoSMC + IQ-Mixup (Method 1)
173,1.101752,AutoSMC + IQ-Mixup (Method 1)
174,1.100559,AutoSMC + IQ-Mixup (Method 1)
175,1.080843,AutoSMC + IQ-Mixup (Method 1)
176,1.095211,AutoSMC + IQ-Mixup (Method 1)
177,1.072749,AutoSMC + IQ-Mixup (Method 1)
178,1.074007,AutoSMC + IQ-Mixup (Method 1)
179,1.082875,AutoSMC + IQ-Mixup (Method 1)
180,1.093673,AutoSMC + IQ-Mixup (Method 1)
181,1.104801,AutoSMC + IQ-Mixup (Method 1)
182,1.105018,AutoSMC + IQ-Mixup (Method 1)
183,1.096201,AutoSMC + IQ-Mixup (Method 1)
184,1.100040,AutoSMC + IQ-Mixup (Method 1)
185,1.104150,AutoSMC + IQ-Mixup (Method 1)
186,1.079326,AutoSMC + IQ-Mixup (Method 1)
187,1.105306,AutoSMC + IQ-Mixup (Method 1)
188,1.070974,AutoSMC + IQ-Mixup (Method 1)
189,1.093966,AutoSMC + IQ-Mixup (Method 1)
190,1.059700,AutoSMC + IQ-Mixup (Method 1)
191,1.086898,AutoSMC + IQ-Mixup (Method 1)
192,1.054261,AutoSMC + IQ-Mixup (Method 1)
193,1.094215,AutoSMC + IQ-Mixup (Method 1)
194,1.088343,AutoSMC + IQ-Mixup (Method 1)
195,1.102361,AutoSMC + IQ-Mixup (Method 1)
196,1.099345,AutoSMC + IQ-Mixup (Method 1)
197,1.107675,AutoSMC + IQ-Mixup (Method 1)
198,1.094325,AutoSMC + IQ-Mixup (Method 1)
199,1.085585,AutoSMC + IQ-Mixup (Method 1)
200,1.068501,AutoSMC + IQ-Mixup (Method 1)
201,1.086156,AutoSMC + IQ-Mixup (Method 1)
202,1.098173,AutoSMC + IQ-Mixup (Method 1)
203,1.083400,AutoSMC + IQ-Mixup (Method 1)
204,1.080593,AutoSMC + IQ-Mixup (Method 1)
205,1.083957,AutoSMC + IQ-Mixup (Method 1)
206,1.089052,AutoSMC + IQ-Mixup (Method 1)
207,1.105641,AutoSMC + IQ-Mixup (Method 1)
208,1.079003,AutoSMC + IQ-Mixup (Method 1)
209,1.083157,AutoSMC + IQ-Mixup (Method 1)
210,1.082370,AutoSMC + IQ-Mixup (Method 1)
211,1.060512,AutoSMC + IQ-Mixup (Method 1)
212,1.077446,AutoSMC + IQ-Mixup (Method 1)
213,1.102702,AutoSMC + IQ-Mixup (Method 1)
214,1.066390,AutoSMC + IQ-Mixup (Method 1)
215,1.066486,AutoSMC + IQ-Mixup (Method 1)
216,1.068822,AutoSMC + IQ-Mixup (Method 1)
217,1.069374,AutoSMC + IQ-Mixup (Method 1)
218,1.053234,AutoSMC + IQ-Mixup (Method 1)
219,1.064927,AutoSMC + IQ-Mixup (Method 1)
220,1.083259,AutoSMC + IQ-Mixup (Method 1)
221,1.090287,AutoSMC + IQ-Mixup (Method 1)
222,1.081451,AutoSMC + IQ-Mixup (Method 1)
223,1.083670,AutoSMC + IQ-Mixup (Method 1)
224,1.061174,AutoSMC + IQ-Mixup (Method 1)
225,1.094594,AutoSMC + IQ-Mixup (Method 1)
226,1.066136,AutoSMC + IQ-Mixup (Method 1)
227,1.093685,AutoSMC + IQ-Mixup (Method 1)
228,1.055435,AutoSMC + IQ-Mixup (Method 1)
229,1.097356,AutoSMC + IQ-Mixup (Method 1)
230,1.085433,AutoSMC + IQ-Mixup (Method 1)
231,1.066930,AutoSMC + IQ-Mixup (Method 1)
232,1.091746,AutoSMC + IQ-Mixup (Method 1)
233,1.096866,AutoSMC + IQ-Mixup (Method 1)
234,1.057847,AutoSMC + IQ-Mixup (Method 1)
235,1.052726,AutoSMC + IQ-Mixup (Method 1)
236,1.080917,AutoSMC + IQ-Mixup (Method 1)
237,1.071375,AutoSMC + IQ-Mixup (Method 1)
238,1.094679,AutoSMC + IQ-Mixup (Method 1)
239,1.078433,AutoSMC + IQ-Mixup (Method 1)
240,1.088255,AutoSMC + IQ-Mixup (Method 1)
241,1.078206,AutoSMC + IQ-Mixup (Method 1)
242,1.057236,AutoSMC + IQ-Mixup (Method 1)
243,1.113761,AutoSMC + IQ-Mixup (Method 1)
244,1.095709,AutoSMC + IQ-Mixup (Method 1)
245,1.089900,AutoSMC + IQ-Mixup (Method 1)
246,1.071279,AutoSMC + IQ-Mixup (Method 1)
247,1.061327,AutoSMC + IQ-Mixup (Method 1)
248,1.080057,AutoSMC + IQ-Mixup (Method 1)
249,1.042691,AutoSMC + IQ-Mixup (Method 1)
250,1.073591,AutoSMC + IQ-Mixup (Method 1)
251,1.102616,AutoSMC + IQ-Mixup (Method 1)
252,1.074822,AutoSMC + IQ-Mixup (Method 1)
253,1.085705,AutoSMC + IQ-Mixup (Method 1)
254,1.069599,AutoSMC + IQ-Mixup (Method 1)
255,1.070397,AutoSMC + IQ-Mixup (Method 1)
256,1.074322,AutoSMC + IQ-Mixup (Method 1)
257,1.072843,AutoSMC + IQ-Mixup (Method 1)
258,1.076455,AutoSMC + IQ-Mixup (Method 1)
259,1.074159,AutoSMC + IQ-Mixup (Method 1)
260,1.067879,AutoSMC + IQ-Mixup (Method 1)
261,1.067842,AutoSMC + IQ-Mixup (Method 1)
262,1.107423,AutoSMC + IQ-Mixup (Method 1)
263,1.064454,AutoSMC + IQ-Mixup (Method 1)
264,1.049091,AutoSMC + IQ-Mixup (Method 1)
265,1.087459,AutoSMC + IQ-Mixup (Method 1)
266,1.052738,AutoSMC + IQ-Mixup (Method 1)
267,1.096684,AutoSMC + IQ-Mixup (Method 1)
268,1.058780,AutoSMC + IQ-Mixup (Method 1)
269,1.090741,AutoSMC + IQ-Mixup (Method 1)
270,1.078547,AutoSMC + IQ-Mixup (Method 1)
271,1.090063,AutoSMC + IQ-Mixup (Method 1)
272,1.064469,AutoSMC + IQ-Mixup (Method 1)
273,1.042772,AutoSMC + IQ-Mixup (Method 1)
274,1.044240,AutoSMC + IQ-Mixup (Method 1)
275,1.045286,AutoSMC + IQ-Mixup (Method 1)
276,1.049548,AutoSMC + IQ-Mixup (Method 1)
277,1.045753,AutoSMC + IQ-Mixup (Method 1)
278,1.056874,AutoSMC + IQ-Mixup (Method 1)
279,1.065809,AutoSMC + IQ-Mixup (Method 1)
280,1.059991,AutoSMC + IQ-Mixup (Method 1)
281,1.052163,AutoSMC + IQ-Mixup (Method 1)
282,1.035260,AutoSMC + IQ-Mixup (Method 1)
283,1.039079,AutoSMC + IQ-Mixup (Method 1)
284,1.029792,AutoSMC + IQ-Mixup (Method 1)
285,1.079049,AutoSMC + IQ-Mixup (Method 1)
286,1.054796,AutoSMC + IQ-Mixup (Method 1)
287,1.082550,AutoSMC + IQ-Mixup (Method 1)
288,1.073255,AutoSMC + IQ-Mixup (Method 1)
289,1.059162,AutoSMC + IQ-Mixup (Method 1)
290,1.059444,AutoSMC + IQ-Mixup (Method 1)
291,1.062639,AutoSMC + IQ-Mixup (Method 1)
292,1.112280,AutoSMC + IQ-Mixup (Method 1)
293,1.063089,AutoSMC + IQ-Mixup (Method 1)
294,1.056861,AutoSMC + IQ-Mixup (Method 1)
295,1.027437,AutoSMC + IQ-Mixup (Method 1)
296,1.078058,AutoSMC + IQ-Mixup (Method 1)
297,1.049291,AutoSMC + IQ-Mixup (Method 1)
298,1.050562,AutoSMC + IQ-Mixup (Method 1)
299,1.067333,AutoSMC + IQ-Mixup (Method 1)
300,1.051572,AutoSMC + IQ-Mixup (Method 1)
301,1.061420,AutoSMC + IQ-Mixup (Method 1)
302,1.062528,AutoSMC + IQ-Mixup (Method 1)
303,1.042145,AutoSMC + IQ-Mixup (Method 1)
304,1.079679,AutoSMC + IQ-Mixup (Method 1)
305,1.037063,AutoSMC + IQ-Mixup (Method 1)
306,1.064084,AutoSMC + IQ-Mixup (Method 1)
307,1.069421,AutoSMC + IQ-Mixup (Method 1)
308,1.074788,AutoSMC + IQ-Mixup (Method 1)
309,1.049176,AutoSMC + IQ-Mixup (Method 1)
