epoch,nt_xent_loss
1,8.09905764364427
2,6.007673801914338
3,5.69682781157955
4,5.554805417214671
5,5.261651208323817
6,5.057985275022445
7,4.982841953154533
8,4.934599661057995
9,4.93650613292571
10,4.855943464463757
11,4.742172287356469
12,4.688459673235493
13,4.6342352436434835
14,4.539535199442217
15,4.5819884269468245
16,4.554561584226547
17,4.541565418243408
18,4.511446152963946
19,4.472909419767318
20,4.409677505493164
21,4.418628907972766
22,4.39886046994117
23,4.330295408925703
24,4.288710701850153
25,4.3236257799210085
26,4.230140547598562
27,4.291767689489549
28,4.314509376402824
29,4.347692689587993
30,4.288223643456736
31,4.247465448994791
32,4.282799390054518
33,4.177165315997216
34,4.201752885695426
35,4.139869466904671
36,4.113139044853948
37,4.0749857271871255
38,4.089195020737186
39,4.087153857754123
40,4.042845664485808
41,4.043173966869231
42,4.0379064083099365
43,4.072404438449491
44,4.171136671496976
45,4.034241314857237
46,4.081756391832905
47,4.046798690672843
48,4.029382659542945
49,4.007762732044343
50,4.03002816630948
51,4.006341149730067
52,3.9369150130979476
53,3.890067954217234
54,3.902906663956181
55,3.935907333127914
56,3.9161381798405803
57,3.879402983573175
58,3.834578175698557
59,3.8797248332731185
60,3.8691514691998883
61,3.827523193051738
62,3.7996903081094064
63,3.8060932082514607
64,3.844432515482749
65,3.83111209254111
66,3.8576787364098335
67,3.8015570025290213
68,3.8860493090844925
69,3.9132946075931674
70,3.877914967075471
71,3.8961239630176174
72,3.9289909716575377
73,3.9101702090232604
74,3.874357984912011
75,3.9203282556226178
76,3.8746438795520413
77,3.8251200799019105
78,3.846592010990266
79,3.8242910677386868
80,3.8130457401275635
81,3.814584262909428
82,3.797335240148729
83,3.7274952550088205
84,3.746559827558456
85,3.7660340878271286
86,3.7084116012819353
87,3.7232434365057174
88,3.7030070597125637
89,3.690766688316099
90,3.7059900376104538
91,3.6268418681237007
92,3.669172648460634
93,3.7228155059199177
94,3.6809577634257655
95,3.6438259078610327
96,3.6585871942581667
97,3.6873124722511537
98,3.665970294706283
99,3.648839012269051
100,3.6868464716019167
101,3.6257508108692784
102,3.6256000226543796
103,3.663467676408829
104,3.596756842828566
105,3.7352673776688112
106,3.708969754557456
107,3.73743680215651
108,3.7223586882314375
109,3.7200050430913127
110,3.7828493118286133
111,3.721243896792012
112,3.7468664184693368
113,3.6843013148153982
114,3.7026076239924275
115,3.724369233654391
116,3.7204922476122455
117,3.621998025525001
118,3.6710290831904255
119,3.693119925837363
120,3.744125243156187
121,3.691916581123106
122,3.6246277132341937
123,3.6669569323139806
124,3.6231012805815666
125,3.6789158082777456
126,3.5700002254978305
127,3.618501709353539
128,3.6598437755338606
129,3.5375821590423584
130,3.6242710774944675
131,3.622424433308263
132,3.6567245990999284
133,3.609455754680018
134,3.591546573946553
135,3.6038943567583637
136,3.576003997556625
137,3.5175774328170286
138,3.582995160933464
139,3.5306633595497376
140,3.584476278674218
141,3.558748014511601
142,3.556684217145366
143,3.606543279463245
144,3.5806065913169616
145,3.5471211633374615
146,3.494459367567493
147,3.5506473664314515
148,3.5090687582569737
149,3.496829109807168
150,3.559948144420501
151,3.5195308654539046
152,3.5241582086009364
153,3.5286790478614067
154,3.5049564915318645
155,3.5603474493949645
156,3.533223613615959
157,3.523763302833803
158,3.517160646377071
159,3.5520986357042865
160,3.5888506904725106
161,3.610346463418776
162,3.6314630200785976
163,3.622586557942052
164,3.597152340796686
165,3.651083384790728
166,3.6028756249335503
167,3.6496154646719656
168,3.6224633263003443
169,3.6158481413318264
170,3.6254020429426626
171,3.557145257149973
172,3.5985239705731793
173,3.649999326275241
174,3.6342207924012215
175,3.653637978338426
176,3.679607129866077
177,3.640140241192233
178,3.6086035236235587
179,3.610563293580086
180,3.529939966817056
181,3.612573100674537
182,3.608400114120976
183,3.587135684105658
184,3.6141121695118565
185,3.546209858309838
186,3.554944246046005
187,3.5566724961803806
188,3.5574080405696744
189,3.527756521778722
190,3.545523243565713
191,3.5533634693391862
192,3.560740401667933
193,3.52816072587044
194,3.480419143553703
195,3.522681159357871
196,3.4239702840005197
197,3.5150470887461016
198,3.5125766800295923
199,3.552658804001347
200,3.4583997111166678
201,3.5433137032293502
202,3.4732275009155273
203,3.5221078626571165
204,3.5304348468780518
205,3.48604251492408
206,3.533625425830964
207,3.4996310049487698
208,3.4351790412779777
209,3.5293762145503873
210,3.4406348274600123
211,3.4443480045564714
212,3.505577541166736
213,3.4641818538788827
214,3.5043123460585073
215,3.4605762573980514
216,3.4937939413132204
217,3.434244648102791
218,3.4302007382915867
219,3.468652379128241
220,3.4044200604961765
221,3.472620118048883
222,3.5317556627335085
223,3.465733766555786
224,3.498211145401001
225,3.4300369293459
226,3.4133682404795
227,3.4612522663608676
228,3.466857141064059
229,3.4753757138406076
230,3.4620188974565074
231,3.4811361528212026
232,3.4204111791426137
233,3.47378287776824
234,3.4527324784186577
235,3.422878134635187
236,3.487881214387955
237,3.465233310576408
238,3.454799052207701
239,3.476013445085095
240,3.4088302966087096
241,3.479873603390109
242,3.4816348783431517
243,3.5466758051226215
244,3.5233403944200083
245,3.526978192790862
246,3.528260031054097
247,3.5150211626483547
248,3.498883924176616
249,3.5337030503057663
250,3.4938343186532297
251,3.5406995050368772
252,3.511032389056298
253,3.5217564567442863
254,3.5140456691865
255,3.520661623247208
256,3.4801514379439817
257,3.4736507169661985
258,3.5406791548575125
259,3.4960650167157574
260,3.4504149883024153
261,3.5409666569002214
262,3.489085328194403
263,3.468237123181743
264,3.5042462502756426
265,3.4882706672914567
266,3.482747562469975
267,3.5261469964058167
268,3.5653447797221522
269,3.464831913671186
270,3.487795829772949
271,3.452055915709465
272,3.5123528895839566
273,3.4595474735383065
274,3.5051935411268667
275,3.417104490341679
276,3.4556805318401707
277,3.525939018495621
278,3.476669042341171
279,3.4737470303812334
280,3.488128262181436
281,3.4540136629535305
282,3.4616069562973513
283,3.461837330172139
284,3.4575988708003873
285,3.436199349741782
286,3.443610191345215
287,3.3885742233645533
288,3.451440126665177
289,3.511690831953479
290,3.4700644554630404
291,3.456164013954901
292,3.456546837283719
293,3.4416747170109905
294,3.3970247776277605
295,3.4465426860317105
296,3.4236400050501667
297,3.38911130351405
298,3.4345076545592277
299,3.4717560045180784
300,3.4056180677106305
301,3.4475586337427937
302,3.375350513765889
303,3.4036011772771038
304,3.3812956271633023
305,3.4695445568330827
306,3.4004596510241107
307,3.458037760949904
308,3.395258672775761
309,3.4102058949009066
310,3.3776477306119856
311,3.4363468693148707
312,3.379219085939469
313,3.4140490408866637
314,3.410906776305168
315,3.3818436207309848
316,3.3482126805090133
317,3.385989858258155
318,3.344017513336674
319,3.431007262199156
320,3.376900880567489
321,3.3893561363220215
322,3.330137683499244
323,3.4053650440708285
324,3.321036292660621
325,3.375993013381958
326,3.3735897156500045
327,3.3721113435683714
328,3.3273031096304617
329,3.2864696979522705
330,3.310903541503414
331,3.354977653872582
332,3.380840516859485
333,3.399328754794213
334,3.3605356062612226
335,3.3268563747406006
336,3.3760359287261963
337,3.3858368473668254
338,3.341354254753359
339,3.400894541894236
340,3.3769833733958583
341,3.3293764052852506
342,3.3338490147744455
343,3.35865871367916
344,3.3817862618354058
345,3.374208534917524
346,3.340321117831815
347,3.3478099684561453
348,3.380280856163271
349,3.2961335874372915
350,3.260028123855591
351,3.3480561241026847
352,3.3371872132824314
353,3.2692860864823863
354,3.3642925677760953
355,3.330908513838245
356,3.3727864911479335
357,3.2814725368253645
358,3.347442150115967
359,3.272377621742987
360,3.3511080818791545
361,3.3709151052659556
362,3.362985618652836
363,3.3383879200104745
364,3.3723181832221245
365,3.312320440046249
366,3.3497215470960064
367,3.3952714550879692
368,3.41130635815282
369,3.383879846142184
370,3.3837878319524948
371,3.409171119812996
372,3.4115358475715882
373,3.4515321408548663
374,3.4513585413655927
375,3.4360982756460867
376,3.401504316637593
377,3.3899010842846287
378,3.336136210349298
379,3.383555466128934
380,3.465930715683968
381,3.3565333120284544
382,3.3543434296884844
383,3.383242960899107
384,3.353431047931794
385,3.4587480868062666
386,3.399761992116128
387,3.3784021562145603
388,3.413964286927254
389,3.370910252294233
390,3.3440565986018025
391,3.4114587845340854
392,3.4294925274387484
393,3.3588176927258893
394,3.371726320635888
395,3.3316590401434127
396,3.3813819808344685
397,3.3407957476954304
398,3.37243143973812
399,3.357009741567796
400,3.3582145706299813
