epoch,loss,aug
175,0.074378,AutoSMC + IQ-Mixup (Method 1) [Fixed]
176,0.074392,AutoSMC + IQ-Mixup (Method 1) [Fixed]
177,0.077155,AutoSMC + IQ-Mixup (Method 1) [Fixed]
178,0.074373,AutoSMC + IQ-Mixup (Method 1) [Fixed]
179,0.077690,AutoSMC + IQ-Mixup (Method 1) [Fixed]
180,0.070009,AutoSMC + IQ-Mixup (Method 1) [Fixed]
181,0.065271,AutoSMC + IQ-Mixup (Method 1) [Fixed]
182,0.070858,AutoSMC + IQ-Mixup (Method 1) [Fixed]
183,0.074216,AutoSMC + IQ-Mixup (Method 1) [Fixed]
184,0.067597,AutoSMC + IQ-Mixup (Method 1) [Fixed]
185,0.071793,AutoSMC + IQ-Mixup (Method 1) [Fixed]
186,0.071226,AutoSMC + IQ-Mixup (Method 1) [Fixed]
187,0.057261,AutoSMC + IQ-Mixup (Method 1) [Fixed]
188,0.063723,AutoSMC + IQ-Mixup (Method 1) [Fixed]
189,0.064872,AutoSMC + IQ-Mixup (Method 1) [Fixed]
190,0.067987,AutoSMC + IQ-Mixup (Method 1) [Fixed]
191,0.074637,AutoSMC + IQ-Mixup (Method 1) [Fixed]
192,0.061866,AutoSMC + IQ-Mixup (Method 1) [Fixed]
193,0.064671,AutoSMC + IQ-Mixup (Method 1) [Fixed]
194,0.060054,AutoSMC + IQ-Mixup (Method 1) [Fixed]
195,0.065434,AutoSMC + IQ-Mixup (Method 1) [Fixed]
196,0.056143,AutoSMC + IQ-Mixup (Method 1) [Fixed]
197,0.058285,AutoSMC + IQ-Mixup (Method 1) [Fixed]
198,0.054511,AutoSMC + IQ-Mixup (Method 1) [Fixed]
199,0.060342,AutoSMC + IQ-Mixup (Method 1) [Fixed]
200,0.064863,AutoSMC + IQ-Mixup (Method 1) [Fixed]
201,0.060458,AutoSMC + IQ-Mixup (Method 1) [Fixed]
202,0.055146,AutoSMC + IQ-Mixup (Method 1) [Fixed]
203,0.059216,AutoSMC + IQ-Mixup (Method 1) [Fixed]
204,0.056952,AutoSMC + IQ-Mixup (Method 1) [Fixed]
205,0.054583,AutoSMC + IQ-Mixup (Method 1) [Fixed]
206,0.054805,AutoSMC + IQ-Mixup (Method 1) [Fixed]
207,0.056020,AutoSMC + IQ-Mixup (Method 1) [Fixed]
208,0.058098,AutoSMC + IQ-Mixup (Method 1) [Fixed]
209,0.054016,AutoSMC + IQ-Mixup (Method 1) [Fixed]
210,0.050052,AutoSMC + IQ-Mixup (Method 1) [Fixed]
211,0.051465,AutoSMC + IQ-Mixup (Method 1) [Fixed]
212,0.050177,AutoSMC + IQ-Mixup (Method 1) [Fixed]
213,0.046493,AutoSMC + IQ-Mixup (Method 1) [Fixed]
214,0.052094,AutoSMC + IQ-Mixup (Method 1) [Fixed]
215,0.048267,AutoSMC + IQ-Mixup (Method 1) [Fixed]
216,0.048572,AutoSMC + IQ-Mixup (Method 1) [Fixed]
217,0.046608,AutoSMC + IQ-Mixup (Method 1) [Fixed]
218,0.049921,AutoSMC + IQ-Mixup (Method 1) [Fixed]
219,0.049848,AutoSMC + IQ-Mixup (Method 1) [Fixed]
220,0.043107,AutoSMC + IQ-Mixup (Method 1) [Fixed]
221,0.047751,AutoSMC + IQ-Mixup (Method 1) [Fixed]
222,0.047663,AutoSMC + IQ-Mixup (Method 1) [Fixed]
223,0.044985,AutoSMC + IQ-Mixup (Method 1) [Fixed]
224,0.038837,AutoSMC + IQ-Mixup (Method 1) [Fixed]
225,0.043793,AutoSMC + IQ-Mixup (Method 1) [Fixed]
226,0.046024,AutoSMC + IQ-Mixup (Method 1) [Fixed]
227,0.046007,AutoSMC + IQ-Mixup (Method 1) [Fixed]
228,0.042598,AutoSMC + IQ-Mixup (Method 1) [Fixed]
229,0.042372,AutoSMC + IQ-Mixup (Method 1) [Fixed]
230,0.049320,AutoSMC + IQ-Mixup (Method 1) [Fixed]
231,0.042397,AutoSMC + IQ-Mixup (Method 1) [Fixed]
232,0.042063,AutoSMC + IQ-Mixup (Method 1) [Fixed]
233,0.045559,AutoSMC + IQ-Mixup (Method 1) [Fixed]
234,0.041405,AutoSMC + IQ-Mixup (Method 1) [Fixed]
235,0.040722,AutoSMC + IQ-Mixup (Method 1) [Fixed]
236,0.040709,AutoSMC + IQ-Mixup (Method 1) [Fixed]
237,0.041080,AutoSMC + IQ-Mixup (Method 1) [Fixed]
238,0.043127,AutoSMC + IQ-Mixup (Method 1) [Fixed]
239,0.043812,AutoSMC + IQ-Mixup (Method 1) [Fixed]
240,0.040118,AutoSMC + IQ-Mixup (Method 1) [Fixed]
241,0.038854,AutoSMC + IQ-Mixup (Method 1) [Fixed]
242,0.043622,AutoSMC + IQ-Mixup (Method 1) [Fixed]
243,0.039447,AutoSMC + IQ-Mixup (Method 1) [Fixed]
