epoch,nt_xent_loss
235,0.9431970119476318
236,0.9390885676107099
237,0.9525134717264483
238,0.9343792623089205
239,0.937854645713683
240,0.9536271768231546
241,0.9576260985866669
242,0.9526136786706986
243,1.0250127450112374
244,1.0367483708166307
245,1.053851317974829
246,1.066163343767966
247,1.0648684520875253
248,1.0550459950200972
249,1.062533478583059
250,1.0697498090805546
251,1.0612879241666486
252,1.037224413887147
253,1.0245345619417006
254,1.0537290130892107
255,1.0434285613798326
256,1.0363773953530095
257,1.039983170647775
258,1.0535367285051653
259,1.0347794582766872
260,1.0433807276910352
261,1.0034642930953734
262,1.0174708500985177
263,0.9913731409657386
264,1.003557191741082
265,0.9962965019287602
266,0.9699229482681521
267,0.974623599360066
268,0.9822045583878795
269,0.9939029351357491
270,0.9915265133303981
271,0.9807685229086107
272,0.9855995082086132
273,0.993147651995382
274,0.9724625695136285
275,0.9794545462054591
276,0.9394448207270715
277,0.9410520868916665
278,0.9412239386189368
279,0.9516378794946978
280,0.9322631685964523
281,0.9359625481790111
282,0.9298871024962394
283,0.94313427517491
284,0.9354104495817616
285,0.9256632827943371
286,0.9145917777092226
287,0.9292477215490034
288,0.9084949512635508
289,0.9156869015386028
290,0.9090491437142895
291,0.9111830534473542
292,0.9000223471272376
293,0.9059585025233607
294,0.9014527240107136
295,0.9173347603890204
296,0.9059345030015514
297,0.881129841650686
298,0.9062829805958655
299,0.896003948103997
300,0.8801715681629796
301,0.8862720208783303
302,0.8761857863395445
303,0.8629336530162443
304,0.8821448203056089
305,0.8575620228244413
306,0.858479582494305
307,0.8588568837411942
308,0.8621552490418957
309,0.8637995873728106
310,0.8494261714719957
311,0.8672956670484235
312,0.8432813555963578
313,0.8369636266462265
314,0.8463716083957303
315,0.8481652371345028
316,0.8348690771287487
317,0.8514200871990573
318,0.8323221091301211
319,0.8182143665129139
320,0.81710288986083
321,0.8230332405336441
322,0.8269663395420197
323,0.8194347120100453
324,0.8124364979805485
325,0.8208150036873356
326,0.8248957434008198
327,0.8214689935407331
328,0.8025668705663374
329,0.8111210177021642
330,0.7968418059810516
331,0.8013797306245373
332,0.7992929797018727
333,0.8115292691415356
334,0.7911502065197114
335,0.79292247949108
336,0.8060288179305292
337,0.7875307683021792
338,0.7937349388676305
339,0.7974006764350399
340,0.8008262188203873
341,0.7889490185245391
342,0.8017322209573561
343,0.7846889918850314
344,0.7795614984727675
345,0.780349696836164
346,0.7894380150302764
347,0.7785124432656073
348,0.7836815195698892
349,0.7778562115084741
350,0.7824104409064015
351,0.7716684476021798
352,0.7841316749972682
353,0.7810357078429191
354,0.7674325089300832
355,0.7691205509247319
356,0.7850652644711156
357,0.7840466518555919
358,0.7632781247938832
359,0.7868283698635716
360,0.7802692882476314
361,0.7802429295355274
362,0.7764166151323626
363,0.7909126493238634
364,0.792303608309838
365,0.7894209661791401
366,0.7846249130464369
367,0.8777653882580418
368,0.9068753680875224
369,0.9046864586491739
370,0.9122334795613443
371,0.9201125483359059
372,0.9337487201536855
373,0.9545891977125599
374,0.9480618469176754
375,0.9407904071192588
376,0.9501153711349734
377,0.9543518001033414
378,0.9239279762391122
379,0.9094493408356944
380,0.9278379524907758
381,0.9516896586264333
382,0.961714796481594
383,0.9573063773493613
384,0.9346667585834381
385,0.9894365610614899
386,1.0031993043038152
387,0.9803082962189952
388,0.9893777274316357
389,1.005850330475838
390,1.0022793162253596
391,0.9834869215565343
392,1.0177087495403905
393,0.9688555194485572
394,0.9655439834440908
395,0.9738926079965406
396,0.9553950217462355
397,0.9527623884139522
398,0.928501638673967
399,0.9093031748648612
400,0.9299941178291075
