epoch,loss,aug
107,1.454690,AutoSMC + All Methods (1+4+5 Combined)
108,1.481044,AutoSMC + All Methods (1+4+5 Combined)
109,1.435393,AutoSMC + All Methods (1+4+5 Combined)
110,1.505594,AutoSMC + All Methods (1+4+5 Combined)
111,1.480019,AutoSMC + All Methods (1+4+5 Combined)
112,1.457879,AutoSMC + All Methods (1+4+5 Combined)
113,1.494215,AutoSMC + All Methods (1+4+5 Combined)
114,1.475378,AutoSMC + All Methods (1+4+5 Combined)
115,1.404507,AutoSMC + All Methods (1+4+5 Combined)
116,1.459481,AutoSMC + All Methods (1+4+5 Combined)
117,1.489706,AutoSMC + All Methods (1+4+5 Combined)
118,1.435510,AutoSMC + All Methods (1+4+5 Combined)
119,1.443486,AutoSMC + All Methods (1+4+5 Combined)
120,1.464926,AutoSMC + All Methods (1+4+5 Combined)
121,1.509120,AutoSMC + All Methods (1+4+5 Combined)
122,1.462882,AutoSMC + All Methods (1+4+5 Combined)
123,1.478604,AutoSMC + All Methods (1+4+5 Combined)
124,1.378932,AutoSMC + All Methods (1+4+5 Combined)
125,1.421661,AutoSMC + All Methods (1+4+5 Combined)
126,1.429169,AutoSMC + All Methods (1+4+5 Combined)
127,1.471082,AutoSMC + All Methods (1+4+5 Combined)
128,1.486149,AutoSMC + All Methods (1+4+5 Combined)
129,1.434222,AutoSMC + All Methods (1+4+5 Combined)
130,1.500866,AutoSMC + All Methods (1+4+5 Combined)
131,1.420774,AutoSMC + All Methods (1+4+5 Combined)
132,1.437961,AutoSMC + All Methods (1+4+5 Combined)
133,1.435721,AutoSMC + All Methods (1+4+5 Combined)
134,1.446414,AutoSMC + All Methods (1+4+5 Combined)
135,1.415200,AutoSMC + All Methods (1+4+5 Combined)
136,1.425457,AutoSMC + All Methods (1+4+5 Combined)
137,1.462784,AutoSMC + All Methods (1+4+5 Combined)
138,1.459503,AutoSMC + All Methods (1+4+5 Combined)
139,1.391080,AutoSMC + All Methods (1+4+5 Combined)
140,1.494134,AutoSMC + All Methods (1+4+5 Combined)
141,1.402876,AutoSMC + All Methods (1+4+5 Combined)
142,1.431068,AutoSMC + All Methods (1+4+5 Combined)
143,1.431526,AutoSMC + All Methods (1+4+5 Combined)
144,1.452765,AutoSMC + All Methods (1+4+5 Combined)
145,1.436570,AutoSMC + All Methods (1+4+5 Combined)
146,1.403365,AutoSMC + All Methods (1+4+5 Combined)
147,1.458391,AutoSMC + All Methods (1+4+5 Combined)
148,1.474348,AutoSMC + All Methods (1+4+5 Combined)
149,1.456411,AutoSMC + All Methods (1+4+5 Combined)
150,1.418560,AutoSMC + All Methods (1+4+5 Combined)
151,1.422343,AutoSMC + All Methods (1+4+5 Combined)
152,1.438394,AutoSMC + All Methods (1+4+5 Combined)
153,1.388706,AutoSMC + All Methods (1+4+5 Combined)
154,1.457924,AutoSMC + All Methods (1+4+5 Combined)
155,1.432838,AutoSMC + All Methods (1+4+5 Combined)
156,1.387108,AutoSMC + All Methods (1+4+5 Combined)
157,1.416945,AutoSMC + All Methods (1+4+5 Combined)
158,1.399353,AutoSMC + All Methods (1+4+5 Combined)
159,1.445405,AutoSMC + All Methods (1+4+5 Combined)
160,1.427529,AutoSMC + All Methods (1+4+5 Combined)
161,1.443165,AutoSMC + All Methods (1+4+5 Combined)
162,1.441353,AutoSMC + All Methods (1+4+5 Combined)
163,1.491841,AutoSMC + All Methods (1+4+5 Combined)
164,1.417210,AutoSMC + All Methods (1+4+5 Combined)
165,1.428144,AutoSMC + All Methods (1+4+5 Combined)
166,1.403815,AutoSMC + All Methods (1+4+5 Combined)
167,1.408816,AutoSMC + All Methods (1+4+5 Combined)
168,1.432330,AutoSMC + All Methods (1+4+5 Combined)
169,1.419146,AutoSMC + All Methods (1+4+5 Combined)
170,1.411648,AutoSMC + All Methods (1+4+5 Combined)
171,1.380228,AutoSMC + All Methods (1+4+5 Combined)
172,1.411559,AutoSMC + All Methods (1+4+5 Combined)
173,1.437773,AutoSMC + All Methods (1+4+5 Combined)
174,1.419422,AutoSMC + All Methods (1+4+5 Combined)
175,1.404620,AutoSMC + All Methods (1+4+5 Combined)
176,1.440324,AutoSMC + All Methods (1+4+5 Combined)
177,1.396006,AutoSMC + All Methods (1+4+5 Combined)
178,1.419540,AutoSMC + All Methods (1+4+5 Combined)
179,1.427733,AutoSMC + All Methods (1+4+5 Combined)
180,1.412957,AutoSMC + All Methods (1+4+5 Combined)
181,1.426144,AutoSMC + All Methods (1+4+5 Combined)
182,1.371430,AutoSMC + All Methods (1+4+5 Combined)
183,1.428558,AutoSMC + All Methods (1+4+5 Combined)
184,1.402435,AutoSMC + All Methods (1+4+5 Combined)
185,1.433789,AutoSMC + All Methods (1+4+5 Combined)
186,1.469176,AutoSMC + All Methods (1+4+5 Combined)
187,1.445287,AutoSMC + All Methods (1+4+5 Combined)
188,1.376840,AutoSMC + All Methods (1+4+5 Combined)
189,1.447114,AutoSMC + All Methods (1+4+5 Combined)
190,1.447344,AutoSMC + All Methods (1+4+5 Combined)
191,1.499311,AutoSMC + All Methods (1+4+5 Combined)
192,1.389731,AutoSMC + All Methods (1+4+5 Combined)
193,1.452433,AutoSMC + All Methods (1+4+5 Combined)
194,1.437396,AutoSMC + All Methods (1+4+5 Combined)
195,1.390865,AutoSMC + All Methods (1+4+5 Combined)
196,1.419069,AutoSMC + All Methods (1+4+5 Combined)
197,1.445722,AutoSMC + All Methods (1+4+5 Combined)
198,1.423369,AutoSMC + All Methods (1+4+5 Combined)
199,1.452475,AutoSMC + All Methods (1+4+5 Combined)
200,1.400868,AutoSMC + All Methods (1+4+5 Combined)
201,1.419132,AutoSMC + All Methods (1+4+5 Combined)
202,1.439292,AutoSMC + All Methods (1+4+5 Combined)
203,1.395705,AutoSMC + All Methods (1+4+5 Combined)
204,1.427497,AutoSMC + All Methods (1+4+5 Combined)
205,1.432434,AutoSMC + All Methods (1+4+5 Combined)
206,1.408851,AutoSMC + All Methods (1+4+5 Combined)
207,1.343619,AutoSMC + All Methods (1+4+5 Combined)
208,1.387987,AutoSMC + All Methods (1+4+5 Combined)
209,1.384200,AutoSMC + All Methods (1+4+5 Combined)
210,1.360343,AutoSMC + All Methods (1+4+5 Combined)
211,1.361001,AutoSMC + All Methods (1+4+5 Combined)
212,1.446687,AutoSMC + All Methods (1+4+5 Combined)
213,1.333806,AutoSMC + All Methods (1+4+5 Combined)
214,1.405486,AutoSMC + All Methods (1+4+5 Combined)
215,1.438232,AutoSMC + All Methods (1+4+5 Combined)
216,1.428475,AutoSMC + All Methods (1+4+5 Combined)
217,1.392426,AutoSMC + All Methods (1+4+5 Combined)
218,1.412064,AutoSMC + All Methods (1+4+5 Combined)
