epoch,loss,aug
111,1.271234,AutoSMC + IQ-Mixup (Method 1)
112,1.276058,AutoSMC + IQ-Mixup (Method 1)
113,1.245183,AutoSMC + IQ-Mixup (Method 1)
114,1.236935,AutoSMC + IQ-Mixup (Method 1)
115,1.271566,AutoSMC + IQ-Mixup (Method 1)
116,1.250460,AutoSMC + IQ-Mixup (Method 1)
117,1.257803,AutoSMC + IQ-Mixup (Method 1)
118,1.260781,AutoSMC + IQ-Mixup (Method 1)
119,1.241378,AutoSMC + IQ-Mixup (Method 1)
120,1.220204,AutoSMC + IQ-Mixup (Method 1)
121,1.219852,AutoSMC + IQ-Mixup (Method 1)
122,1.244981,AutoSMC + IQ-Mixup (Method 1)
123,1.260287,AutoSMC + IQ-Mixup (Method 1)
124,1.243279,AutoSMC + IQ-Mixup (Method 1)
125,1.215590,AutoSMC + IQ-Mixup (Method 1)
126,1.233607,AutoSMC + IQ-Mixup (Method 1)
127,1.262350,AutoSMC + IQ-Mixup (Method 1)
128,1.236965,AutoSMC + IQ-Mixup (Method 1)
129,1.234252,AutoSMC + IQ-Mixup (Method 1)
130,1.232317,AutoSMC + IQ-Mixup (Method 1)
131,1.239688,AutoSMC + IQ-Mixup (Method 1)
132,1.228571,AutoSMC + IQ-Mixup (Method 1)
133,1.264822,AutoSMC + IQ-Mixup (Method 1)
134,1.259593,AutoSMC + IQ-Mixup (Method 1)
135,1.221334,AutoSMC + IQ-Mixup (Method 1)
136,1.205590,AutoSMC + IQ-Mixup (Method 1)
137,1.182720,AutoSMC + IQ-Mixup (Method 1)
138,1.209346,AutoSMC + IQ-Mixup (Method 1)
139,1.204843,AutoSMC + IQ-Mixup (Method 1)
140,1.172629,AutoSMC + IQ-Mixup (Method 1)
141,1.225157,AutoSMC + IQ-Mixup (Method 1)
142,1.226860,AutoSMC + IQ-Mixup (Method 1)
143,1.173721,AutoSMC + IQ-Mixup (Method 1)
144,1.205366,AutoSMC + IQ-Mixup (Method 1)
145,1.182510,AutoSMC + IQ-Mixup (Method 1)
146,1.212499,AutoSMC + IQ-Mixup (Method 1)
147,1.193626,AutoSMC + IQ-Mixup (Method 1)
148,1.194732,AutoSMC + IQ-Mixup (Method 1)
149,1.212575,AutoSMC + IQ-Mixup (Method 1)
150,1.178268,AutoSMC + IQ-Mixup (Method 1)
151,1.191643,AutoSMC + IQ-Mixup (Method 1)
152,1.183471,AutoSMC + IQ-Mixup (Method 1)
153,1.178935,AutoSMC + IQ-Mixup (Method 1)
154,1.195442,AutoSMC + IQ-Mixup (Method 1)
155,1.198775,AutoSMC + IQ-Mixup (Method 1)
156,1.194175,AutoSMC + IQ-Mixup (Method 1)
157,1.193099,AutoSMC + IQ-Mixup (Method 1)
158,1.190724,AutoSMC + IQ-Mixup (Method 1)
159,1.192628,AutoSMC + IQ-Mixup (Method 1)
160,1.146189,AutoSMC + IQ-Mixup (Method 1)
161,1.200923,AutoSMC + IQ-Mixup (Method 1)
162,1.186152,AutoSMC + IQ-Mixup (Method 1)
163,1.152572,AutoSMC + IQ-Mixup (Method 1)
164,1.171920,AutoSMC + IQ-Mixup (Method 1)
165,1.167932,AutoSMC + IQ-Mixup (Method 1)
166,1.168857,AutoSMC + IQ-Mixup (Method 1)
167,1.185386,AutoSMC + IQ-Mixup (Method 1)
168,1.158773,AutoSMC + IQ-Mixup (Method 1)
169,1.141444,AutoSMC + IQ-Mixup (Method 1)
170,1.136430,AutoSMC + IQ-Mixup (Method 1)
171,1.158029,AutoSMC + IQ-Mixup (Method 1)
172,1.151985,AutoSMC + IQ-Mixup (Method 1)
173,1.171424,AutoSMC + IQ-Mixup (Method 1)
174,1.134759,AutoSMC + IQ-Mixup (Method 1)
175,1.175164,AutoSMC + IQ-Mixup (Method 1)
176,1.158436,AutoSMC + IQ-Mixup (Method 1)
177,1.154123,AutoSMC + IQ-Mixup (Method 1)
178,1.129217,AutoSMC + IQ-Mixup (Method 1)
179,1.162856,AutoSMC + IQ-Mixup (Method 1)
180,1.120685,AutoSMC + IQ-Mixup (Method 1)
181,1.169784,AutoSMC + IQ-Mixup (Method 1)
182,1.167868,AutoSMC + IQ-Mixup (Method 1)
183,1.138862,AutoSMC + IQ-Mixup (Method 1)
184,1.165293,AutoSMC + IQ-Mixup (Method 1)
185,1.168881,AutoSMC + IQ-Mixup (Method 1)
186,1.134305,AutoSMC + IQ-Mixup (Method 1)
187,1.146697,AutoSMC + IQ-Mixup (Method 1)
188,1.157165,AutoSMC + IQ-Mixup (Method 1)
189,1.167354,AutoSMC + IQ-Mixup (Method 1)
190,1.131439,AutoSMC + IQ-Mixup (Method 1)
191,1.147437,AutoSMC + IQ-Mixup (Method 1)
192,1.122334,AutoSMC + IQ-Mixup (Method 1)
193,1.147361,AutoSMC + IQ-Mixup (Method 1)
194,1.132966,AutoSMC + IQ-Mixup (Method 1)
195,1.099395,AutoSMC + IQ-Mixup (Method 1)
196,1.127442,AutoSMC + IQ-Mixup (Method 1)
197,1.141555,AutoSMC + IQ-Mixup (Method 1)
198,1.112630,AutoSMC + IQ-Mixup (Method 1)
199,1.158994,AutoSMC + IQ-Mixup (Method 1)
200,1.132753,AutoSMC + IQ-Mixup (Method 1)
201,1.133738,AutoSMC + IQ-Mixup (Method 1)
202,1.154953,AutoSMC + IQ-Mixup (Method 1)
203,1.111851,AutoSMC + IQ-Mixup (Method 1)
204,1.152300,AutoSMC + IQ-Mixup (Method 1)
205,1.110513,AutoSMC + IQ-Mixup (Method 1)
206,1.157471,AutoSMC + IQ-Mixup (Method 1)
207,1.130759,AutoSMC + IQ-Mixup (Method 1)
208,1.119274,AutoSMC + IQ-Mixup (Method 1)
209,1.126614,AutoSMC + IQ-Mixup (Method 1)
210,1.126497,AutoSMC + IQ-Mixup (Method 1)
211,1.133996,AutoSMC + IQ-Mixup (Method 1)
212,1.107398,AutoSMC + IQ-Mixup (Method 1)
213,1.109972,AutoSMC + IQ-Mixup (Method 1)
214,1.122047,AutoSMC + IQ-Mixup (Method 1)
215,1.121105,AutoSMC + IQ-Mixup (Method 1)
216,1.121248,AutoSMC + IQ-Mixup (Method 1)
217,1.106711,AutoSMC + IQ-Mixup (Method 1)
218,1.100716,AutoSMC + IQ-Mixup (Method 1)
219,1.109269,AutoSMC + IQ-Mixup (Method 1)
220,1.113969,AutoSMC + IQ-Mixup (Method 1)
221,1.104040,AutoSMC + IQ-Mixup (Method 1)
222,1.114745,AutoSMC + IQ-Mixup (Method 1)
223,1.112860,AutoSMC + IQ-Mixup (Method 1)
224,1.106087,AutoSMC + IQ-Mixup (Method 1)
225,1.101507,AutoSMC + IQ-Mixup (Method 1)
226,1.107252,AutoSMC + IQ-Mixup (Method 1)
227,1.105541,AutoSMC + IQ-Mixup (Method 1)
228,1.130003,AutoSMC + IQ-Mixup (Method 1)
229,1.128169,AutoSMC + IQ-Mixup (Method 1)
230,1.111119,AutoSMC + IQ-Mixup (Method 1)
231,1.114355,AutoSMC + IQ-Mixup (Method 1)
232,1.087697,AutoSMC + IQ-Mixup (Method 1)
233,1.107397,AutoSMC + IQ-Mixup (Method 1)
234,1.113739,AutoSMC + IQ-Mixup (Method 1)
235,1.104218,AutoSMC + IQ-Mixup (Method 1)
236,1.128985,AutoSMC + IQ-Mixup (Method 1)
237,1.082422,AutoSMC + IQ-Mixup (Method 1)
238,1.140712,AutoSMC + IQ-Mixup (Method 1)
239,1.142638,AutoSMC + IQ-Mixup (Method 1)
240,1.119942,AutoSMC + IQ-Mixup (Method 1)
241,1.125139,AutoSMC + IQ-Mixup (Method 1)
242,1.108190,AutoSMC + IQ-Mixup (Method 1)
243,1.106928,AutoSMC + IQ-Mixup (Method 1)
244,1.096701,AutoSMC + IQ-Mixup (Method 1)
245,1.097802,AutoSMC + IQ-Mixup (Method 1)
246,1.094093,AutoSMC + IQ-Mixup (Method 1)
247,1.113208,AutoSMC + IQ-Mixup (Method 1)
248,1.098919,AutoSMC + IQ-Mixup (Method 1)
249,1.115428,AutoSMC + IQ-Mixup (Method 1)
250,1.104657,AutoSMC + IQ-Mixup (Method 1)
251,1.106527,AutoSMC + IQ-Mixup (Method 1)
252,1.090709,AutoSMC + IQ-Mixup (Method 1)
253,1.101527,AutoSMC + IQ-Mixup (Method 1)
254,1.077284,AutoSMC + IQ-Mixup (Method 1)
255,1.063323,AutoSMC + IQ-Mixup (Method 1)
256,1.103887,AutoSMC + IQ-Mixup (Method 1)
257,1.090705,AutoSMC + IQ-Mixup (Method 1)
258,1.100358,AutoSMC + IQ-Mixup (Method 1)
259,1.096401,AutoSMC + IQ-Mixup (Method 1)
260,1.092931,AutoSMC + IQ-Mixup (Method 1)
261,1.083129,AutoSMC + IQ-Mixup (Method 1)
262,1.097987,AutoSMC + IQ-Mixup (Method 1)
263,1.069176,AutoSMC + IQ-Mixup (Method 1)
264,1.109022,AutoSMC + IQ-Mixup (Method 1)
265,1.099645,AutoSMC + IQ-Mixup (Method 1)
266,1.086981,AutoSMC + IQ-Mixup (Method 1)
267,1.084057,AutoSMC + IQ-Mixup (Method 1)
268,1.066465,AutoSMC + IQ-Mixup (Method 1)
269,1.116414,AutoSMC + IQ-Mixup (Method 1)
270,1.088316,AutoSMC + IQ-Mixup (Method 1)
271,1.084143,AutoSMC + IQ-Mixup (Method 1)
272,1.091766,AutoSMC + IQ-Mixup (Method 1)
273,1.103162,AutoSMC + IQ-Mixup (Method 1)
274,1.070929,AutoSMC + IQ-Mixup (Method 1)
275,1.090474,AutoSMC + IQ-Mixup (Method 1)
276,1.084959,AutoSMC + IQ-Mixup (Method 1)
277,1.109041,AutoSMC + IQ-Mixup (Method 1)
278,1.086832,AutoSMC + IQ-Mixup (Method 1)
279,1.089846,AutoSMC + IQ-Mixup (Method 1)
280,1.100675,AutoSMC + IQ-Mixup (Method 1)
281,1.104622,AutoSMC + IQ-Mixup (Method 1)
282,1.095273,AutoSMC + IQ-Mixup (Method 1)
283,1.088311,AutoSMC + IQ-Mixup (Method 1)
284,1.105111,AutoSMC + IQ-Mixup (Method 1)
285,1.137408,AutoSMC + IQ-Mixup (Method 1)
286,1.102331,AutoSMC + IQ-Mixup (Method 1)
287,1.073012,AutoSMC + IQ-Mixup (Method 1)
288,1.088359,AutoSMC + IQ-Mixup (Method 1)
289,1.104042,AutoSMC + IQ-Mixup (Method 1)
290,1.101662,AutoSMC + IQ-Mixup (Method 1)
291,1.079950,AutoSMC + IQ-Mixup (Method 1)
292,1.100443,AutoSMC + IQ-Mixup (Method 1)
293,1.098837,AutoSMC + IQ-Mixup (Method 1)
294,1.099650,AutoSMC + IQ-Mixup (Method 1)
295,1.076747,AutoSMC + IQ-Mixup (Method 1)
296,1.100090,AutoSMC + IQ-Mixup (Method 1)
297,1.090246,AutoSMC + IQ-Mixup (Method 1)
298,1.101747,AutoSMC + IQ-Mixup (Method 1)
299,1.114349,AutoSMC + IQ-Mixup (Method 1)
300,1.098431,AutoSMC + IQ-Mixup (Method 1)
301,1.089018,AutoSMC + IQ-Mixup (Method 1)
302,1.070278,AutoSMC + IQ-Mixup (Method 1)
303,1.076432,AutoSMC + IQ-Mixup (Method 1)
304,1.075533,AutoSMC + IQ-Mixup (Method 1)
305,1.053436,AutoSMC + IQ-Mixup (Method 1)
306,1.058210,AutoSMC + IQ-Mixup (Method 1)
307,1.083430,AutoSMC + IQ-Mixup (Method 1)
308,1.081705,AutoSMC + IQ-Mixup (Method 1)
309,1.113689,AutoSMC + IQ-Mixup (Method 1)
310,1.089054,AutoSMC + IQ-Mixup (Method 1)
311,1.047271,AutoSMC + IQ-Mixup (Method 1)
312,1.077378,AutoSMC + IQ-Mixup (Method 1)
313,1.092370,AutoSMC + IQ-Mixup (Method 1)
314,1.098122,AutoSMC + IQ-Mixup (Method 1)
315,1.080500,AutoSMC + IQ-Mixup (Method 1)
316,1.086750,AutoSMC + IQ-Mixup (Method 1)
317,1.055664,AutoSMC + IQ-Mixup (Method 1)
318,1.132378,AutoSMC + IQ-Mixup (Method 1)
319,1.097572,AutoSMC + IQ-Mixup (Method 1)
320,1.062872,AutoSMC + IQ-Mixup (Method 1)
321,1.071981,AutoSMC + IQ-Mixup (Method 1)
322,1.109829,AutoSMC + IQ-Mixup (Method 1)
323,1.101309,AutoSMC + IQ-Mixup (Method 1)
324,1.069206,AutoSMC + IQ-Mixup (Method 1)
325,1.104524,AutoSMC + IQ-Mixup (Method 1)
326,1.059954,AutoSMC + IQ-Mixup (Method 1)
327,1.076505,AutoSMC + IQ-Mixup (Method 1)
328,1.064918,AutoSMC + IQ-Mixup (Method 1)
