snr,seed,trial,epoch,loss,f1,lr,aug,timestamp
6,-1,0,51,1.118115,0.667892,6.33e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T17:58:54.501577
6,-1,0,52,1.141220,0.534240,6.21e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T17:59:14.364979
6,-1,0,53,1.110091,0.460950,6.08e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T17:59:34.197893
6,-1,0,54,1.129517,0.588198,5.95e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T17:59:54.171671
6,-1,0,55,1.126394,0.396411,5.82e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:00:14.153185
6,-1,0,56,1.118218,0.848609,5.70e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:00:34.065488
6,-1,0,57,1.103601,0.857943,5.57e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:00:54.497137
6,-1,0,58,1.111158,0.706438,5.44e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:01:15.016129
6,-1,0,59,1.119510,0.831010,5.31e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:01:35.313799
6,-1,0,60,1.086685,0.640924,5.18e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:01:55.540291
6,-1,0,61,1.126612,0.532159,5.05e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:02:15.622208
6,-1,0,62,1.074176,0.503978,4.92e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:02:35.560578
6,-1,0,63,1.084736,0.704239,4.79e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:02:55.648023
6,-1,0,64,1.105877,0.575272,4.66e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:03:15.980127
6,-1,0,65,1.074874,0.107897,4.53e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:03:36.305758
6,-1,0,66,1.102592,0.495044,4.40e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:03:56.698817
6,-1,0,67,1.074320,0.841739,4.28e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:04:17.081093
6,-1,0,68,1.087463,0.637237,4.15e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:04:37.195543
6,-1,0,69,1.108652,0.106964,4.02e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:04:57.490463
6,-1,0,70,1.078075,0.397878,3.89e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:05:17.834447
6,-1,0,71,1.088455,0.105153,3.77e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:05:38.468707
6,-1,0,72,1.107567,0.827591,3.64e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:05:58.608588
6,-1,0,73,1.078090,0.513707,3.52e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:06:18.443584
6,-1,0,74,1.080064,0.672577,3.40e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:06:38.424208
6,-1,0,75,1.091309,0.738127,3.28e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:06:58.544084
6,-1,0,76,1.071713,0.609395,3.16e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:07:18.711141
6,-1,0,77,1.071600,0.171113,3.04e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:07:38.557533
6,-1,0,78,1.077955,0.841632,2.92e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:07:58.901553
6,-1,0,79,1.057528,0.573688,2.80e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:08:18.849319
6,-1,0,80,1.062609,0.136926,2.69e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:08:38.924495
6,-1,0,81,1.068593,0.105153,2.58e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:08:59.034332
6,-1,0,82,1.078267,0.707506,2.46e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:09:19.362965
6,-1,0,83,1.066771,0.453377,2.35e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:09:39.365457
6,-1,0,84,1.060906,0.580384,2.25e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:09:59.229944
6,-1,0,85,1.071492,0.535055,2.14e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:10:19.534679
6,-1,0,86,1.046228,0.701273,2.04e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:10:39.754585
6,-1,0,87,1.064655,0.571135,1.93e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:10:59.424706
6,-1,0,88,1.041839,0.751066,1.84e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:11:19.296977
6,-1,0,89,1.049365,0.766302,1.74e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:11:39.334513
6,-1,0,90,1.070289,0.259242,1.64e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:11:59.066440
6,-1,0,91,1.076021,0.872017,1.55e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:12:19.156807
6,-1,0,92,1.055775,0.738737,1.46e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:12:39.004614
6,-1,0,93,1.051905,0.652771,1.37e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:12:59.048887
6,-1,0,94,1.032781,0.771111,1.29e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:13:19.212608
6,-1,0,95,1.041355,0.754826,1.20e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:13:39.182318
6,-1,0,96,1.027959,0.710332,1.12e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:13:59.145550
6,-1,0,97,1.070086,0.457006,1.05e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:14:19.009541
6,-1,0,98,1.054760,0.799155,9.71e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:14:39.290344
6,-1,0,99,1.005091,0.600751,8.99e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:14:59.198566
6,-1,0,100,1.019368,0.734849,8.29e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:15:19.175265
6,-1,0,101,1.046303,0.874107,7.63e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:15:39.394825
6,-1,0,102,1.038404,0.668588,7.00e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:15:59.449287
6,-1,0,103,1.032259,0.709274,6.40e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:16:19.795831
6,-1,0,104,1.046904,0.754203,5.82e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:16:39.772947
6,-1,0,105,1.037500,0.871471,5.28e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:17:00.148880
6,-1,0,106,1.025422,0.875633,4.77e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:17:20.042396
6,-1,0,107,1.031983,0.806464,4.29e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:17:40.058132
6,-1,0,108,1.035645,0.872184,3.84e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:18:00.252363
6,-1,0,109,1.011586,0.883732,3.42e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:18:20.209114
6,-1,0,110,1.017520,0.882615,3.04e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:18:40.196916
6,-1,0,111,0.999004,0.717146,2.69e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:19:00.301247
6,-1,0,112,1.028885,0.805729,2.37e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:19:20.254473
6,-1,0,113,1.025808,0.824408,2.08e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:19:40.195743
6,-1,0,114,1.062706,0.842017,1.83e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:20:00.037016
6,-1,0,115,1.023443,0.849371,1.61e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:20:20.191949
6,-1,0,116,1.034930,0.879050,1.42e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:20:40.542081
6,-1,0,117,1.010684,0.881338,1.27e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:21:00.735163
6,-1,0,118,1.008663,0.850599,1.15e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:21:21.788741
6,-1,0,119,1.017541,0.849520,1.07e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:21:42.711878
6,-1,0,120,1.022007,0.884053,1.02e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:22:03.837521
6,-1,1,1,1.735641,0.015152,1.00e-03,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:22:34.274412
6,-1,1,2,1.441048,0.015152,1.00e-03,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:23:02.420298
6,-1,1,3,1.378947,0.015152,9.99e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:23:30.377721
6,-1,1,4,1.336575,0.125536,9.98e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:23:58.352895
6,-1,1,5,1.323167,0.065980,9.97e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:24:26.184452
6,-1,1,6,1.311036,0.096993,9.96e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:24:53.586768
6,-1,1,7,1.309395,0.144764,9.94e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:25:21.334825
6,-1,1,8,1.297712,0.354282,9.92e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:25:48.402233
6,-1,1,9,1.281463,0.232323,9.89e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:26:15.667286
6,-1,1,10,1.264683,0.412067,9.86e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:26:43.050976
6,-1,1,11,1.265124,0.814625,9.83e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:27:10.533521
6,-1,1,12,1.236490,0.749480,9.80e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:27:37.953236
6,-1,1,13,1.237213,0.419947,9.76e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:28:04.448775
6,-1,1,14,1.245502,0.737157,9.72e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:28:31.276544
6,-1,1,15,1.240205,0.105138,9.67e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:28:58.015218
6,-1,1,16,1.228853,0.218241,9.62e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:29:24.993514
6,-1,1,17,1.211175,0.353909,9.57e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:29:51.633195
6,-1,1,18,1.187714,0.483929,9.52e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:30:18.085312
6,-1,1,19,1.222424,0.825544,9.46e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:30:44.744334
6,-1,1,20,1.188611,0.390525,9.40e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:31:11.442794
6,-1,1,21,1.201785,0.131913,9.34e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:31:38.195405
6,-1,1,22,1.199586,0.369714,9.27e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:32:04.843026
6,-1,1,23,1.219815,0.527482,9.20e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:32:31.816873
6,-1,1,24,1.174631,0.109657,9.13e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:32:58.924323
6,-1,1,25,1.189490,0.761561,9.05e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:33:25.984847
6,-1,1,26,1.218136,0.105145,8.98e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:33:52.961457
6,-1,1,27,1.169549,0.505336,8.90e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:34:20.044485
6,-1,1,28,1.151263,0.399761,8.81e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:34:47.055104
6,-1,1,29,1.173043,0.455451,8.73e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:35:13.970980
6,-1,1,30,1.160588,0.698762,8.64e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:35:40.712526
6,-1,1,31,1.172859,0.653921,8.55e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:36:07.543874
6,-1,1,32,1.151836,0.645008,8.46e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:36:34.572570
6,-1,1,33,1.142966,0.477101,8.36e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:37:01.519142
6,-1,1,34,1.142441,0.561848,8.26e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:37:28.643743
6,-1,1,35,1.110132,0.846046,8.17e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:37:55.358197
6,-1,1,36,1.138487,0.499414,8.06e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:38:22.291224
6,-1,1,37,1.159818,0.435579,7.96e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:38:49.267627
6,-1,1,38,1.136713,0.198920,7.85e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:39:16.611075
6,-1,1,39,1.147938,0.441195,7.75e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:39:44.018689
6,-1,1,40,1.144624,0.466415,7.64e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:40:11.016605
6,-1,1,41,1.123109,0.242373,7.52e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:40:38.045631
6,-1,1,42,1.117390,0.455196,7.41e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:41:04.934608
6,-1,1,43,1.118253,0.425668,7.30e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:41:32.054114
6,-1,1,44,1.127127,0.548934,7.18e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:41:59.230490
6,-1,1,45,1.126880,0.104220,7.06e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:42:26.418164
6,-1,1,46,1.133539,0.447601,6.94e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:42:53.930393
6,-1,1,47,1.159132,0.813268,6.82e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:43:21.226542
6,-1,1,48,1.104820,0.773164,6.70e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:43:48.590450
6,-1,1,49,1.097412,0.217731,6.58e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:44:15.877820
6,-1,1,50,1.125436,0.106057,6.46e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:44:43.245267
6,-1,1,51,1.078808,0.127526,6.33e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:45:10.452332
6,-1,1,52,1.083850,0.421940,6.21e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:45:37.491806
6,-1,1,53,1.107586,0.716682,6.08e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:46:03.917753
6,-1,1,54,1.101523,0.106057,5.95e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:46:30.621975
6,-1,1,55,1.123172,0.599229,5.82e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:46:57.083813
6,-1,1,56,1.101231,0.106057,5.70e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:47:23.264045
6,-1,1,57,1.117464,0.689477,5.57e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:47:49.682151
6,-1,1,58,1.078554,0.563866,5.44e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:48:16.322132
6,-1,1,59,1.091338,0.471475,5.31e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:48:42.538908
6,-1,1,60,1.081378,0.743189,5.18e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:49:10.479625
6,-1,1,61,1.115997,0.250330,5.05e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:49:37.691617
6,-1,1,62,1.102878,0.189875,4.92e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:50:04.871100
6,-1,1,63,1.090143,0.756335,4.79e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:50:31.817192
6,-1,1,64,1.098103,0.610739,4.66e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:50:58.411195
6,-1,1,65,1.105053,0.870950,4.53e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:51:25.153303
6,-1,1,66,1.096066,0.511419,4.40e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:51:51.819182
6,-1,1,67,1.095061,0.356497,4.28e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:52:18.560382
6,-1,1,68,1.092598,0.826992,4.15e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:52:45.132835
6,-1,1,69,1.093080,0.495700,4.02e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:53:11.578824
6,-1,1,70,1.113582,0.830666,3.89e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:53:38.191818
6,-1,1,71,1.090332,0.665054,3.77e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:54:05.144867
6,-1,1,72,1.074527,0.513307,3.64e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:54:31.533769
6,-1,1,73,1.081890,0.644924,3.52e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:54:57.697959
6,-1,1,74,1.059964,0.105153,3.40e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:55:24.273065
6,-1,1,75,1.080909,0.297637,3.28e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:55:50.534624
6,-1,1,76,1.060419,0.485866,3.16e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:56:17.102234
6,-1,1,77,1.073036,0.897750,3.04e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:56:43.461367
6,-1,1,78,1.069712,0.106057,2.92e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:57:10.222193
6,-1,1,79,1.066185,0.497285,2.80e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:57:36.841937
6,-1,1,80,1.052475,0.494569,2.69e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:58:02.906720
6,-1,1,81,1.069536,0.635250,2.58e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:58:29.155440
6,-1,1,82,1.085118,0.859896,2.46e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:58:55.509149
6,-1,1,83,1.060796,0.594042,2.35e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:59:21.913501
6,-1,1,84,1.064473,0.594265,2.25e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T18:59:48.602427
6,-1,1,85,1.069095,0.726867,2.14e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:00:15.464693
6,-1,1,86,1.051055,0.515543,2.04e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:00:42.091104
6,-1,1,87,1.038703,0.810875,1.93e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:01:09.066799
6,-1,1,88,1.055573,0.603778,1.84e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:01:35.816042
6,-1,1,89,1.065898,0.394335,1.74e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:02:02.832693
6,-1,1,90,1.071348,0.751513,1.64e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:02:29.317346
6,-1,1,91,1.056990,0.891477,1.55e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:02:56.482451
6,-1,1,92,1.047201,0.147517,1.46e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:03:23.470185
6,-1,1,93,1.082947,0.680738,1.37e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:03:50.187811
6,-1,1,94,1.042100,0.900963,1.29e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:04:17.164151
6,-1,1,95,1.054703,0.614072,1.20e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:04:43.885947
6,-1,1,96,1.046116,0.780514,1.12e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:05:10.201289
6,-1,1,97,1.025337,0.750957,1.05e-04,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:05:36.872334
6,-1,1,98,1.081028,0.910169,9.71e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:06:03.932740
6,-1,1,99,1.040072,0.906789,8.99e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:06:30.534827
6,-1,1,100,1.057605,0.803416,8.29e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:06:57.259293
6,-1,1,101,1.052404,0.796480,7.63e-05,AutoSMC + IQ-Mixup (Method 1),2026-04-25T19:07:24.157854
