epoch,train_loss,val_f1,val_precision,val_recall,lr
45,0.691478,0.105138,0.09563,0.180909,7.93e-04
46,0.690191,0.55761,0.617347,0.628636,7.82e-04
47,0.675777,0.267491,0.581468,0.313182,7.70e-04
48,0.682636,0.491064,0.663967,0.484545,7.59e-04
49,0.677485,0.577145,0.621284,0.639091,7.47e-04
50,0.676227,0.542017,0.591086,0.61,7.35e-04
51,0.668871,0.451495,0.670932,0.495909,7.22e-04
52,0.67128,0.161151,0.270694,0.153636,7.10e-04
53,0.677755,0.814622,0.854111,0.834091,6.97e-04
54,0.676629,0.289056,0.547444,0.318182,6.85e-04
55,0.65972,0.670878,0.680036,0.711818,6.72e-04
56,0.660577,0.550961,0.640522,0.616818,6.59e-04
57,0.671502,0.763971,0.821811,0.803636,6.46e-04
58,0.663349,0.668373,0.725521,0.67,6.33e-04
59,0.663593,0.539917,0.633161,0.616818,6.19e-04
60,0.667175,0.557418,0.520153,0.635455,6.06e-04
61,0.669867,0.720033,0.762053,0.729545,5.93e-04
62,0.661554,0.550272,0.540103,0.617727,5.79e-04
63,0.654903,0.542327,0.605941,0.614091,5.66e-04
64,0.656654,0.116108,0.131072,0.119545,5.52e-04
65,0.65915,0.131281,0.318882,0.141364,5.39e-04
66,0.660537,0.231872,0.58553,0.248636,5.25e-04
67,0.652923,0.571086,0.621839,0.631818,5.11e-04
68,0.662047,0.648471,0.685807,0.678636,4.98e-04
69,0.64817,0.543864,0.601229,0.624091,4.84e-04
70,0.652539,0.107969,0.114722,0.175,4.71e-04
71,0.655868,0.106273,0.142247,0.166364,4.57e-04
72,0.647392,0.204189,0.475233,0.238182,4.44e-04
73,0.649145,0.545407,0.524187,0.615909,4.31e-04
74,0.643923,0.624886,0.69656,0.64,4.17e-04
75,0.642439,0.889106,0.894855,0.890909,4.04e-04
76,0.647169,0.09249,0.245816,0.093182,3.91e-04
77,0.640081,0.630397,0.698716,0.63,3.78e-04
78,0.637272,0.527885,0.624148,0.617273,3.65e-04
79,0.640792,0.582951,0.617907,0.636818,3.53e-04
80,0.642379,0.730364,0.740465,0.767727,3.40e-04
81,0.642714,0.116731,0.248529,0.107273,3.28e-04
82,0.63546,0.346513,0.534563,0.350909,3.15e-04
83,0.635042,0.735525,0.781888,0.773182,3.03e-04
84,0.631337,0.752256,0.743289,0.781818,2.91e-04
85,0.638095,0.757448,0.849326,0.793636,2.80e-04
86,0.635566,0.103138,0.297164,0.095909,2.68e-04
87,0.634268,0.554489,0.601129,0.631364,2.57e-04
88,0.636462,0.318884,0.540234,0.305,2.46e-04
89,0.628103,0.089592,0.132035,0.091364,2.35e-04
90,0.629117,0.525163,0.618665,0.608636,2.24e-04
91,0.63029,0.523401,0.536148,0.604091,2.14e-04
92,0.630471,0.104955,0.095637,0.180455,2.04e-04
93,0.628621,0.528831,0.60951,0.617727,1.94e-04
94,0.622903,0.719857,0.720432,0.745,1.84e-04
95,0.617326,0.673283,0.712706,0.690909,1.75e-04
96,0.617951,0.708551,0.736437,0.722727,1.66e-04
97,0.620257,0.534126,0.544831,0.61,1.57e-04
98,0.616637,0.891177,0.903736,0.894545,1.49e-04
99,0.620714,0.389725,0.639066,0.379091,1.41e-04
100,0.615496,0.293964,0.608244,0.304091,1.33e-04
101,0.616297,0.893067,0.896411,0.893636,1.25e-04
102,0.613823,0.720418,0.740824,0.737727,1.18e-04
103,0.612255,0.54193,0.621558,0.623182,1.11e-04
104,0.610727,0.54138,0.540039,0.620455,1.05e-04
105,0.610447,0.555577,0.528026,0.628636,9.87e-05
106,0.609536,0.862333,0.885281,0.868636,9.29e-05
107,0.607592,0.467929,0.634398,0.459545,8.75e-05
108,0.609214,0.576747,0.655451,0.578182,8.24e-05
109,0.608394,0.778491,0.768515,0.809545,7.76e-05
110,0.610154,0.84525,0.886733,0.854545,7.32e-05
111,0.607244,0.756117,0.76609,0.792273,6.92e-05
112,0.606039,0.813289,0.857074,0.826818,6.56e-05
113,0.606266,0.902167,0.905187,0.903182,6.23e-05
114,0.60622,0.864893,0.881874,0.867727,5.95e-05
115,0.60499,0.808047,0.849575,0.823636,5.70e-05
116,0.604645,0.895667,0.897461,0.895909,5.48e-05
117,0.60657,0.728411,0.726349,0.758636,5.31e-05
118,0.604131,0.883503,0.904087,0.889545,5.17e-05
119,0.603707,0.706465,0.699149,0.733636,5.08e-05
120,0.602401,0.865558,0.877393,0.867273,5.02e-05
